,seed,sampSize,dim,knn,title,data,FP,RAVK1,RAVK2,Proposed,trueInfo
3,89.0,400.0,1.0,7.0,income data,income,1.8440412989739956,-0.2603676920885625,-0.006130543697643706,0.06466867644817534,
4,89.0,500.0,1.0,7.0,income data,income,1.9958527728243585,-0.21304362897875936,-0.012075729678357749,0.04909624637154424,
5,89.0,600.0,1.0,7.0,income data,income,2.04830783065799,-0.19218767657839392,-0.008292805646645451,0.04481266547425655,
6,89.0,700.0,1.0,7.0,income data,income,2.0887481360797757,-0.20098677349887803,-0.010076764177334462,0.03645342502245854,
7,89.0,800.0,1.0,7.0,income data,income,2.1242211045985497,-0.1547259533782907,-0.004703524163879738,0.03828105847574502,
8,89.0,900.0,1.0,7.0,income data,income,2.2173528798494164,-0.07447422988592359,0.012229734670402127,0.05327199318735719,
9,89.0,1000.0,1.0,7.0,income data,income,2.25944760777738,-0.057831771393279864,0.015280203373379453,0.052506959731766854,
0,90.0,100.0,1.0,7.0,income data,income,0.8879638392123884,-0.38509380681470334,-0.012512981457667958,0.11889983744775912,
1,90.0,200.0,1.0,7.0,income data,income,1.2305795364427303,-0.5349649144591119,-0.08292191447698771,0.014002152684545513,
2,90.0,300.0,1.0,7.0,income data,income,1.5081500984425074,-0.4483629856513327,-0.06626409435015586,0.01655644741475789,
3,90.0,400.0,1.0,7.0,income data,income,1.8663940537879267,-0.25618075190970546,-0.049005573151813565,0.02738219643296043,
4,90.0,500.0,1.0,7.0,income data,income,2.0275031163828388,-0.12160071136990416,-0.0026088070654935913,0.0673526029430716,
5,90.0,600.0,1.0,7.0,income data,income,2.0989511515018564,-0.09569934239055719,0.01036317478714037,0.06975677803767315,
6,90.0,700.0,1.0,7.0,income data,income,2.1535315257590915,-0.06607833146554347,0.02396296192394919,0.07584163568560891,
7,90.0,800.0,1.0,7.0,income data,income,2.202567550233832,-0.04520458443038185,0.03055330036504296,0.07652365596564946,
8,90.0,900.0,1.0,7.0,income data,income,2.1871617296443517,-0.05999758717114434,0.028844544644725908,0.06957605287468842,
9,90.0,1000.0,1.0,7.0,income data,income,2.2262502228401306,-0.048721328264874374,0.02514338207114361,0.06191370828061749,
0,91.0,100.0,1.0,7.0,income data,income,0.938691951715497,-0.31164184995253186,0.1101032580173159,0.2482162886792784,
1,91.0,200.0,1.0,7.0,income data,income,1.0427788198572256,-0.4170029267443878,0.0017470330190241868,0.0967215013263127,
2,91.0,300.0,1.0,7.0,income data,income,1.4495908011192542,-0.3434674873042838,0.04718333742590272,0.1281497807259961,
3,91.0,400.0,1.0,7.0,income data,income,1.8023408212849026,-0.18086267386859475,0.014179031060787153,0.09157714226651319,
4,91.0,500.0,1.0,7.0,income data,income,1.8951657140563694,-0.1594540986420246,-0.0014091437607062413,0.06308177110122874,
5,91.0,600.0,1.0,7.0,income data,income,1.9455942912177677,-0.1105432477589311,0.007966579878158297,0.06454591221485523,
6,91.0,700.0,1.0,7.0,income data,income,2.0512575579484515,-0.09505275378892404,0.004039230591254595,0.054520962222869195,
7,91.0,800.0,1.0,7.0,income data,income,2.133782230427594,-0.09705318039345827,-0.004496297075133412,0.040615507187103314,
8,91.0,900.0,1.0,7.0,income data,income,2.1853298965035797,-0.06963395772817432,0.00518889195458305,0.04581190710733459,
9,91.0,1000.0,1.0,7.0,income data,income,2.2009585051455804,-0.06484644366365945,0.008715145585633103,0.04543853357027806,
0,92.0,100.0,1.0,7.0,income data,income,0.7660706504842767,-0.3101063360293873,0.03506044292990872,0.1697284790492185,
1,92.0,200.0,1.0,7.0,income data,income,1.1007744528353454,-0.3058086442252421,0.006519292459084887,0.10307219375295082,
2,92.0,300.0,1.0,7.0,income data,income,1.4741334064445515,-0.2914292357070141,0.011850813355226556,0.09110959422933615,
3,92.0,400.0,1.0,7.0,income data,income,1.7346125845539293,-0.21441732279649084,0.0005796842870395969,0.07154915764162123,
4,92.0,500.0,1.0,7.0,income data,income,1.9139551133476849,-0.17966859336981472,-0.018970804588814737,0.044112350521510545,
5,92.0,600.0,1.0,7.0,income data,income,2.0948685441678414,-0.13813398187434883,-0.032014373835356394,0.02412484996907228,
6,92.0,700.0,1.0,7.0,income data,income,2.0938449294750154,-0.09931587788428292,-0.015892275775427418,0.03535768135328877,
7,92.0,800.0,1.0,7.0,income data,income,2.1544320158431383,-0.08898913477254547,-0.0007697038893410435,0.044447278901401564,
8,92.0,900.0,1.0,7.0,income data,income,2.171028431070489,-0.0766524715078886,0.005021674534549877,0.045623181782798033,
9,92.0,1000.0,1.0,7.0,income data,income,2.2090506226211426,-0.05845353863542299,0.007984737132545335,0.04484131543056395,
0,93.0,100.0,1.0,7.0,income data,income,0.9224713766301406,-0.4931517511749468,-0.10929603404301912,0.009800187227511086,
1,93.0,200.0,1.0,7.0,income data,income,1.2328218487605318,-0.3375931156450814,-0.047748767063545944,0.04450731812431501,
2,93.0,300.0,1.0,7.0,income data,income,1.4753461354075526,-0.3558639670030756,-0.028829806030034426,0.04563474639204859,
3,93.0,400.0,1.0,7.0,income data,income,1.683705558113808,-0.29702060842779743,-0.033554454476075815,0.03105349365707364,
4,93.0,500.0,1.0,7.0,income data,income,1.9787270649993718,-0.2264222528600566,-0.03771823788064053,0.022246674735082742,
5,93.0,600.0,1.0,7.0,income data,income,1.972782749632084,-0.20202070245560785,-0.022247872037623927,0.031492309091624475,
6,93.0,700.0,1.0,7.0,income data,income,2.0038769191068604,-0.1816418323217455,-0.012657166998678953,0.034950078966871176,
7,93.0,800.0,1.0,7.0,income data,income,2.1227534549751725,-0.1548467020718295,-0.010947546308494307,0.03189053074713363,
8,93.0,900.0,1.0,7.0,income data,income,2.123499787395049,-0.10171002630054543,0.008289265243703053,0.04826176841791418,
9,93.0,1000.0,1.0,7.0,income data,income,2.1786049252726745,-0.08893211157184941,0.008739182487488591,0.045170612289816184,
0,94.0,100.0,1.0,7.0,income data,income,0.7622746136996689,-0.6281641876552598,-0.027586911580805343,0.08650909807315216,
1,94.0,200.0,1.0,7.0,income data,income,1.1120065235499685,-0.5941774928125916,-0.07279694368258109,0.016248040429693723,
2,94.0,300.0,1.0,7.0,income data,income,1.4613412091697815,-0.27322104109204676,-0.0650316838651942,0.021073598478148273,
3,94.0,400.0,1.0,7.0,income data,income,1.7203855492991373,-0.2823547315310441,-0.06337468939607463,0.007599002300635158,
4,94.0,500.0,1.0,7.0,income data,income,1.8825263781853558,-0.14469585498010287,-0.04592195747783537,0.018912291707756188,
5,94.0,600.0,1.0,7.0,income data,income,1.9607847405264056,-0.12600508403358743,-0.024655939321877495,0.03165603781880403,
6,94.0,700.0,1.0,7.0,income data,income,1.9635548340416205,-0.13378330195342097,-0.014822735051539396,0.03448539164069717,
7,94.0,800.0,1.0,7.0,income data,income,2.1159139601524477,-0.09507344938745751,-0.01764830829992478,0.026835883639443146,
8,94.0,900.0,1.0,7.0,income data,income,2.182185297349261,-0.08760967424381318,-0.01842371256187805,0.022121384685844812,
9,94.0,1000.0,1.0,7.0,income data,income,2.1911877758096,-0.08690583833337741,-0.022245163405817087,0.014452966111129612,
0,95.0,100.0,1.0,7.0,income data,income,1.1287570189379073,-0.39425257083268245,-0.09332744428396672,0.029036617445686256,
1,95.0,200.0,1.0,7.0,income data,income,1.1283755759674756,-0.3793327466808136,-0.025197782604521924,0.06664163134719937,
2,95.0,300.0,1.0,7.0,income data,income,1.63555199847394,-0.3122901144258108,-0.03996513953834408,0.04474768328838747,
3,95.0,400.0,1.0,7.0,income data,income,1.7944785071907836,-0.3023435178791305,-0.019449879616197676,0.05059216404619717,
4,95.0,500.0,1.0,7.0,income data,income,2.006872657512757,-0.15439367613425103,-0.016272417546977933,0.05141597458639333,
5,95.0,600.0,1.0,7.0,income data,income,2.055439903252464,-0.11934819661355946,-0.0074840241683711865,0.05112930851686447,
6,95.0,700.0,1.0,7.0,income data,income,2.1394043840149983,-0.08914789369933003,-0.016369013906652154,0.03535128828466266,
7,95.0,800.0,1.0,7.0,income data,income,2.1804435038003898,-0.0777977426808546,-0.005905529611693169,0.04007794912535446,
8,95.0,900.0,1.0,7.0,income data,income,2.179654686102817,-0.08022007484752909,-0.0010377297812525091,0.03978382117788596,
9,95.0,1000.0,1.0,7.0,income data,income,2.1659784267499713,-0.09759121306409534,-0.003909526003900418,0.03263674658919323,
0,96.0,100.0,1.0,7.0,income data,income,0.793791611231939,-0.5719847164506825,-0.07699814998004278,0.04053486556445604,
1,96.0,200.0,1.0,7.0,income data,income,0.9909395652699786,-0.47030259630293175,-0.02722496612435396,0.06663293060072059,
2,96.0,300.0,1.0,7.0,income data,income,1.6061412839729605,-0.32541378356893946,-0.023709712335772605,0.06390849324039834,
3,96.0,400.0,1.0,7.0,income data,income,1.8189068182560544,-0.1692520404797555,-0.02166451709319427,0.05409256418204429,
4,96.0,500.0,1.0,7.0,income data,income,1.9300726557347165,-0.12874173689996016,-0.0169058601016851,0.04876645926346904,
5,96.0,600.0,1.0,7.0,income data,income,2.0125732120661426,-0.08034451616437192,6.785776493644165e-05,0.05732716403284422,
6,96.0,700.0,1.0,7.0,income data,income,2.0433849609142745,-0.09053244749631757,0.011919691516761444,0.06144076624416741,
7,96.0,800.0,1.0,7.0,income data,income,2.040947060313303,-0.09110095866680211,0.01748060034413087,0.06190387017901315,
8,96.0,900.0,1.0,7.0,income data,income,2.2006905260984078,-0.06082615348673577,0.008275650237008755,0.049041926108445134,
9,96.0,1000.0,1.0,7.0,income data,income,2.1970171384751267,-0.059475037459663656,0.016202576385199063,0.052873231512290945,
0,97.0,100.0,1.0,7.0,income data,income,0.9239626068052246,-0.6019830791979566,-0.10515783023601392,0.011452671354203803,
1,97.0,200.0,1.0,7.0,income data,income,0.8951538407767488,-0.4905451959929279,-0.004454418485464056,0.08564421571319272,
2,97.0,300.0,1.0,7.0,income data,income,1.5233163027327694,-0.23626293953563926,-0.024317175837813818,0.06441394188022094,
3,97.0,400.0,1.0,7.0,income data,income,1.7564574688125345,-0.19726206661461976,-0.0027965771221033185,0.072220400253591,
4,97.0,500.0,1.0,7.0,income data,income,1.9824712462627274,-0.11934525160604362,0.01588335090934339,0.08351998604934516,
5,97.0,600.0,1.0,7.0,income data,income,2.002166826951191,-0.11484770053887138,0.01616719325195758,0.07405534356291434,
6,97.0,700.0,1.0,7.0,income data,income,2.0628230435497428,-0.09433634395155668,0.013524939733874107,0.06404409100911387,
7,97.0,800.0,1.0,7.0,income data,income,2.1155288654337157,-0.07426724572486253,0.015959114224311465,0.06102265325829392,
8,97.0,900.0,1.0,7.0,income data,income,2.142983077894903,-0.06888156059228329,0.017182088218208363,0.057550937149513384,
9,97.0,1000.0,1.0,7.0,income data,income,2.157490579587059,-0.06406094483584421,0.01299546158581572,0.04948335337634619,
0,98.0,100.0,1.0,7.0,income data,income,0.650948074217688,-0.8449952904637922,-0.08161217337563315,0.014209018151212751,
1,98.0,200.0,1.0,7.0,income data,income,1.337383159638461,-0.37429923449354385,-0.07622588603405621,0.02716470144066593,
2,98.0,300.0,1.0,7.0,income data,income,1.3868379225594927,-0.3850511376944536,-0.024422981998852577,0.050295996248636676,
3,98.0,400.0,1.0,7.0,income data,income,1.6634816808870305,-0.23136196279476093,-0.044847260222720016,0.026829398255825615,
4,98.0,500.0,1.0,7.0,income data,income,1.7885672276437794,-0.208169296662698,-0.0351157088931285,0.027813239038404592,
5,98.0,600.0,1.0,7.0,income data,income,1.9388210365850596,-0.1771840999001807,-0.03369722570458349,0.021954425577121735,
6,98.0,700.0,1.0,7.0,income data,income,2.093668258307871,-0.11456474989458706,-0.019000687667530686,0.032039786701611284,
7,98.0,800.0,1.0,7.0,income data,income,2.1857983040073035,-0.08097263533266784,-0.007118205057247109,0.03843085343981687,
8,98.0,900.0,1.0,7.0,income data,income,2.2117657286232966,-0.07660953791479165,-0.008768327554940546,0.03208902434472194,
9,98.0,1000.0,1.0,7.0,income data,income,2.254369296178155,-0.06596308385169791,-0.004916469418235682,0.032050337376232474,
0,99.0,100.0,1.0,7.0,income data,income,0.8747457020468967,-0.5225335800342066,-0.10971436738354154,0.01198403889141769,
1,99.0,200.0,1.0,7.0,income data,income,1.0050710425037064,-0.5868486712176131,-0.06264815563391116,0.021861402563672215,
2,99.0,300.0,1.0,7.0,income data,income,1.5637825620485115,-0.47375033279250706,-0.06404442372632081,0.00924985749615852,
3,99.0,400.0,1.0,7.0,income data,income,1.744540070037527,-0.2717000652935368,-0.036035091672878244,0.035401136249823495,
4,99.0,500.0,1.0,7.0,income data,income,1.8740242355775043,-0.17103437115521092,-0.005867548956982879,0.05602707507531926,
5,99.0,600.0,1.0,7.0,income data,income,2.0151028109585205,-0.12449471322237722,0.0026171006853867255,0.05900611658173851,
6,99.0,700.0,1.0,7.0,income data,income,2.042568179599795,-0.13776833818345607,-0.005180500969038738,0.04377768672946945,
7,99.0,800.0,1.0,7.0,income data,income,2.142795267840795,-0.08534351672550276,-0.0013693187279627728,0.04329628139336153,
8,99.0,900.0,1.0,7.0,income data,income,2.185167569112592,-0.07818617151588043,0.011928202671314109,0.05217590156885531,
9,99.0,1000.0,1.0,7.0,income data,income,2.2294765387724853,-0.056505071237441785,0.022642049645679993,0.05925871782338177,
